source_url,direct_status,status,final_url,canonical,indexability,x_robots_tag,meta_robots,title,h1,description,word_count,internal_link_count,backlinks_within_old_sitemap,main_domain_equivalent,match_type,service_municipality_offering_evidence,gsc_clicks,gsc_impressions,recommended_disposition,proposed_destination,confirmed_executable_redirect,decision_rationale,error
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood/,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood/,INDEXABLE,,,Retaining Wall Construction in Collingwood | Golden Maple Landscaping,Retaining Wall Construction in Collingwood,"Retaining Wall Construction for Collingwood homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",578,8,9,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['collingwood', 'construction', 'retaining', 'wall'], candidate=['cost', 'medonte', 'oro', 'resources', 'retaining', 'wall']. Old on-page claim: title='Retaining Wall Construction in Collingwood | Golden Maple Landscaping'; H1='Retaining Wall Construction in Collingwood'. Candidate on-page evidence: title='Retaining Wall Cost Oro-Medonte 2026 | Real Prices | Golden Maple Landscaping'; H1='Retaining Wall Cost in Oro-Medonte: 2026 Price Breakdown'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston/,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston/,INDEXABLE,,,Retaining Wall Construction in Alliston | Golden Maple Landscaping,Retaining Wall Construction in Alliston,"Retaining Wall Construction for Alliston homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",567,8,9,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['alliston', 'construction', 'retaining', 'wall'], candidate=['cost', 'medonte', 'oro', 'resources', 'retaining', 'wall']. Old on-page claim: title='Retaining Wall Construction in Alliston | Golden Maple Landscaping'; H1='Retaining Wall Construction in Alliston'. Candidate on-page evidence: title='Retaining Wall Cost Oro-Medonte 2026 | Real Prices | Golden Maple Landscaping'; H1='Retaining Wall Cost in Oro-Medonte: 2026 Price Breakdown'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus/,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus/,INDEXABLE,,,Retaining Wall Construction in Angus | Golden Maple Landscaping,Retaining Wall Construction in Angus,"Retaining Wall Construction for Angus homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",562,8,9,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['angus', 'construction', 'retaining', 'wall'], candidate=['cost', 'medonte', 'oro', 'resources', 'retaining', 'wall']. Old on-page claim: title='Retaining Wall Construction in Angus | Golden Maple Landscaping'; H1='Retaining Wall Construction in Angus'. Candidate on-page evidence: title='Retaining Wall Cost Oro-Medonte 2026 | Real Prices | Golden Maple Landscaping'; H1='Retaining Wall Cost in Oro-Medonte: 2026 Price Breakdown'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station/,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station/,INDEXABLE,,,Retaining Wall Construction in Oro-Medonte | Golden Maple Landscaping,Retaining Wall Construction in Oro-Medonte,"Retaining Wall Construction for Oro-Medonte homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",608,8,9,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=3): old=['construction', 'oro', 'retaining', 'station', 'wall'], candidate=['cost', 'medonte', 'oro', 'resources', 'retaining', 'wall']. Old on-page claim: title='Retaining Wall Construction in Oro-Medonte | Golden Maple Landscaping'; H1='Retaining Wall Construction in Oro-Medonte'. Candidate on-page evidence: title='Retaining Wall Cost Oro-Medonte 2026 | Real Prices | Golden Maple Landscaping'; H1='Retaining Wall Cost in Oro-Medonte: 2026 Price Breakdown'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/retaining-wall-cost-oro-medonte/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie/,INDEXABLE,,,Interlocking Driveway in Barrie | Golden Maple Landscaping,Interlocking Driveway in Barrie,"Interlocking Driveway for Barrie homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",539,8,23,https://goldenmaplelandscaping.ca/resources/concrete-vs-interlocking-patio-barrie/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['barrie', 'driveway', 'interlocking'], candidate=['barrie', 'concrete', 'interlocking', 'patio', 'resources']. Old on-page claim: title='Interlocking Driveway in Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway in Barrie'. Candidate on-page evidence: title='Concrete vs Interlocking Patio Barrie - Which is Best? | Golden Maple Landscaping'; H1=""Concrete vs Interlocking Patio: Which Is Better for Barrie's Climate?"". Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/concrete-vs-interlocking-patio-barrie/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil/,INDEXABLE,,,Interlocking Driveway in Innisfil | Golden Maple Landscaping,Interlocking Driveway in Innisfil,"Interlocking Driveway for Innisfil homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",605,8,23,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'innisfil', 'interlocking'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Innisfil | Golden Maple Landscaping'; H1='Interlocking Driveway in Innisfil'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford/,INDEXABLE,,,Interlocking Driveway in Bradford | Golden Maple Landscaping,Interlocking Driveway in Bradford,"Interlocking Driveway for Bradford homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",632,8,23,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['bradford', 'driveway', 'interlocking'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Bradford | Golden Maple Landscaping'; H1='Interlocking Driveway in Bradford'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket/,INDEXABLE,,,Interlocking Driveway in Newmarket | Golden Maple Landscaping,Interlocking Driveway in Newmarket,"Interlocking Driveway for Newmarket homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",648,8,12,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'interlocking', 'newmarket'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Newmarket | Golden Maple Landscaping'; H1='Interlocking Driveway in Newmarket'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora/,INDEXABLE,,,Interlocking Driveway in Aurora | Golden Maple Landscaping,Interlocking Driveway in Aurora,"Interlocking Driveway for Aurora homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",573,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['aurora', 'driveway', 'interlocking'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Aurora | Golden Maple Landscaping'; H1='Interlocking Driveway in Aurora'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill/,INDEXABLE,,,Interlocking Driveway in Richmond Hill | Golden Maple Landscaping,Interlocking Driveway in Richmond Hill,"Interlocking Driveway for Richmond Hill homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",563,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'hill', 'interlocking', 'richmond'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Richmond Hill | Golden Maple Landscaping'; H1='Interlocking Driveway in Richmond Hill'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan/,INDEXABLE,,,Interlocking Driveway in Vaughan | Golden Maple Landscaping,Interlocking Driveway in Vaughan,"Interlocking Driveway for Vaughan homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",572,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'interlocking', 'vaughan'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Vaughan | Golden Maple Landscaping'; H1='Interlocking Driveway in Vaughan'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city/,INDEXABLE,,,Interlocking Driveway in King City | Golden Maple Landscaping,Interlocking Driveway in King City,"Interlocking Driveway for King City homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",607,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['city', 'driveway', 'interlocking', 'king'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in King City | Golden Maple Landscaping'; H1='Interlocking Driveway in King City'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia/,INDEXABLE,,,Interlocking Driveway in Orillia | Golden Maple Landscaping,Interlocking Driveway in Orillia,"Interlocking Driveway for Orillia homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",655,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'interlocking', 'orillia'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Orillia | Golden Maple Landscaping'; H1='Interlocking Driveway in Orillia'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/midland/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/midland/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/midland/,INDEXABLE,,,Interlocking Driveway in Midland | Golden Maple Landscaping,Interlocking Driveway in Midland,"Interlocking Driveway for Midland homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",528,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'interlocking', 'midland'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Midland | Golden Maple Landscaping'; H1='Interlocking Driveway in Midland'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/wasaga-beach/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/wasaga-beach/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/wasaga-beach/,INDEXABLE,,,Interlocking Driveway in Wasaga Beach | Golden Maple Landscaping,Interlocking Driveway in Wasaga Beach,"Interlocking Driveway for Wasaga Beach homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",653,8,9,https://goldenmaplelandscaping.ca/services/interlocking-wasaga-beach/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=3): old=['beach', 'driveway', 'interlocking', 'wasaga'], candidate=['beach', 'interlocking', 'services', 'wasaga']. Old on-page claim: title='Interlocking Driveway in Wasaga Beach | Golden Maple Landscaping'; H1='Interlocking Driveway in Wasaga Beach'. Candidate on-page evidence: title='Interlocking in Wasaga Beach | Premium Interlocking Stone Installation | Golden Maple Landscaping'; H1='Interlocking | in | Wasaga Beach | , Ontario.'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/interlocking-wasaga-beach/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/collingwood/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/collingwood/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/collingwood/,INDEXABLE,,,Interlocking Driveway in Collingwood | Golden Maple Landscaping,Interlocking Driveway in Collingwood,"Interlocking Driveway for Collingwood homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",587,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['collingwood', 'driveway', 'interlocking'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Collingwood | Golden Maple Landscaping'; H1='Interlocking Driveway in Collingwood'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/alliston/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/alliston/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/alliston/,INDEXABLE,,,Interlocking Driveway in Alliston | Golden Maple Landscaping,Interlocking Driveway in Alliston,"Interlocking Driveway for Alliston homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",625,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['alliston', 'driveway', 'interlocking'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Alliston | Golden Maple Landscaping'; H1='Interlocking Driveway in Alliston'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/angus/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/angus/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/angus/,INDEXABLE,,,Interlocking Driveway in Angus | Golden Maple Landscaping,Interlocking Driveway in Angus,"Interlocking Driveway for Angus homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",554,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['angus', 'driveway', 'interlocking'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Angus | Golden Maple Landscaping'; H1='Interlocking Driveway in Angus'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/oro-station/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/oro-station/,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/oro-station/,INDEXABLE,,,Interlocking Driveway in Oro-Medonte | Golden Maple Landscaping,Interlocking Driveway in Oro-Medonte,"Interlocking Driveway for Oro-Medonte homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",616,8,9,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,LEXICAL_CANDIDATE,"Automated lexical candidate (token overlap=2): old=['driveway', 'interlocking', 'oro', 'station'], candidate=['driveway', 'interlocking', 'lifespan', 'ontario', 'resources']. Old on-page claim: title='Interlocking Driveway in Oro-Medonte | Golden Maple Landscaping'; H1='Interlocking Driveway in Oro-Medonte'. Candidate on-page evidence: title='Interlocking Driveway Lifespan Ontario | Paver Longevity Barrie | Golden Maple Landscaping'; H1='Interlocking Driveway Lifespan Ontario: How Long Pavers Really Last'. Lexical similarity and sitemap presence are not evidence that the business currently offers the service × municipality combination; owner confirmation required.",NOT_ACCESSIBLE_NO_CREDENTIALS,NOT_ACCESSIBLE_NO_CREDENTIALS,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/resources/interlocking-driveway-lifespan-ontario/,,Read-only crawl found no authenticated owner/GSC offering decision. Do not implement redirect or 410 until owner validates the offering and target; proposed destination is not executable configuration.,
